Table ID,Line,UniqueID,Stub,Data Release
B02003,46,B02003_046,Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,47,B02003_047,Population of four races:,
B02003,48,B02003_048,White; Black or African American; American Indian and Alaska Native; Asian,
B02003,49,B02003_049,White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,
B02003,50,B02003_050,White; Black or African American; American Indian and Alaska Native; Some other race,
B02003,51,B02003_051,White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,
B02003,52,B02003_052,White; Black or African American; Asian; Some other race,
B02003,53,B02003_053,White; Black or African American; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,54,B02003_054,White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,
B02003,55,B02003_055,White; American Indian and Alaska Native; Asian; Some other race,
B02003,56,B02003_056,White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,57,B02003_057,White; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,58,B02003_058,Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,
B02003,59,B02003_059,Black or African American; American Indian and Alaska Native; Asian; Some other race,
B02003,60,B02003_060,Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,61,B02003_061,Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,62,B02003_062,American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,63,B02003_063,Population of five races:,
B02003,64,B02003_064,White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,
B02003,65,B02003_065,White; Black or African American; American Indian and Alaska Native; Asian; Some other race,
B02003,66,B02003_066,White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,67,B02003_067,White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,68,B02003_068,White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,69,B02003_069,Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
B02003,70,B02003_070,Population of six races:,
B02003,71,B02003_071,White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race,
,,,,
C02003,,,DETAILED RACE,"1,5"
C02003,,,Universe:  Total population,
C02003,1,C02003_001,Total:,
C02003,2,C02003_002,Population of one race:,
C02003,3,C02003_003,White,
C02003,4,C02003_004,Black or African American,
C02003,5,C02003_005,American Indian and Alaska Native,
C02003,6,C02003_006,Asian alone,
C02003,7,C02003_007,Native Hawaiian and Other Pacific Islander,
C02003,8,C02003_008,Some other race,
C02003,9,C02003_009,Population of two or more races:,
C02003,10,C02003_010,Two races including Some other race,
C02003,11,C02003_011,"Two races excluding Some other race, and three or more races",
C02003,12,C02003_012,Population of two races:,
C02003,13,C02003_013,White; Black or African American,
C02003,14,C02003_014,White; American Indian and Alaska Native,
C02003,15,C02003_015,White; Asian,
C02003,16,C02003_016,Black or African American; American Indian and Alaska Native,
C02003,17,C02003_017,All other two race combinations,
C02003,18,C02003_018,Population of three races,
C02003,19,C02003_019,Population of four or more races,
 ,,,,
B02008,,,WHITE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES ,"1,5"
B02008,,,Universe:  White alone or in combination with one or more other races,
B02008,1,B02008_001,Total:,
,,,,
B02009,,,BLACK OR AFRICAN AMERICAN ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES,"1,5"
B02009,,,Universe:  Black or African American alone or in combination with one or more other races,
B02009,1,B02009_001,Total:,
,,,,
B02010,,,AMERICAN INDIAN AND ALASKA NATIVE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES,"1,5"
B02010,,,Universe:  People who are American Indian or Alaska Native alone or in combination with one or more other races,
B02010,1,B02010_001,Total:,
,,,,
B02011,,,ASIAN ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES,"1,5"
B02011,,,Universe:  Asian alone or in combination with one or more other races,
B02011,1,B02011_001,Total:,
,,,,
B02012,,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES,"1,5"
B02012,,,Universe:  Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races,
B02012,1,B02012_001,Total:,
,,,,
B02013,,,SOME OTHER RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES,"1,5"
B02013,,,Universe:  Some other race alone or in combination with one or more other races,
B02013,1,B02013_001,Total:,
,,,,
B02014,,,AMERICAN INDIAN AND ALASKA NATIVE ALONE FOR SELECTED TRIBAL GROUPINGS,"1,5"
B02014,,,Universe:  People who are American Indian and Alaska Native alone and people with no tribe reported,
B02014,1,B02014_001,Total:,
B02014,2,B02014_002,"American Indian tribes, specified:",
B02014,3,B02014_003,Apache,
B02014,4,B02014_004,Arapaho,
B02014,5,B02014_005,Blackfeet       ,
B02014,6,B02014_006,Canadian and French American Indian,
B02014,7,B02014_007,Central American Indian,
B02014,8,B02014_008,Cherokee,
B02014,9,B02014_009,Cheyenne,
B02014,10,B02014_010,Chickasaw,
B02014,11,B02014_011,Chippewa,
B02014,12,B02014_012,Choctaw,
B02014,13,B02014_013,Colville,
B02014,14,B02014_014,Comanche,
B02014,15,B02014_015,Cree,
B02014,16,B02014_016,Creek,
B02014,17,B02014_017,Crow,
B02014,18,B02014_018,Delaware     ,
B02014,19,B02014_019,Hopi,
B02014,20,B02014_020,Houma,
B02014,21,B02014_021,Iroquois,
B02014,22,B02014_022,Kiowa,
B02014,23,B02014_023,Lumbee      ,
B02014,24,B02014_024,Menominee,
B02014,25,B02014_025,Mexican American Indian,
B02014,26,B02014_026,Navajo,
B02014,27,B02014_027,Osage,
B02014,28,B02014_028,Ottawa,
B02014,29,B02014_029,Paiute,
B02014,30,B02014_030,Pima,
B02014,31,B02014_031,Potawatomi,
B02014,32,B02014_032,Pueblo,
B02014,33,B02014_033,Puget Sound Salish,
B02014,34,B02014_034,Seminole,
B02014,35,B02014_035,Shoshone,
B02014,36,B02014_036,Sioux,
B02014,37,B02014_037,South American Indian,
B02014,38,B02014_038,Spanish American Indian,
B02014,39,B02014_039,Tohono O'Odham,
B02014,40,B02014_040,Ute,
B02014,41,B02014_041,Yakama,
B02014,42,B02014_042,Yaqui,
B02014,43,B02014_043,Yuman,
B02014,44,B02014_044,All other American Indian tribes (with only one tribe reported),
B02014,45,B02014_045,"American Indian tribes, not specified",
B02014,46,B02014_046,"Alaska Native tribes, specified:",
B02014,47,B02014_047,Alaskan Athabascan,
B02014,48,B02014_048,Aleut,
B02014,49,B02014_049,Inupiat,
B02014,50,B02014_050,Tlingit-Haida,
B02014,51,B02014_051,Tsimshian,
B02014,52,B02014_052,Yup'ik,
B02014,53,B02014_053,"Alaska Native tribes, not specified",
B02014,54,B02014_054,"American Indian or Alaska Native tribes, not specified",
B02014,55,B02014_055,Two or More American Indian or Alaska Native Tribes,
,,,,
C02014,,,AMERICAN INDIAN AND ALASKA NATIVE ALONE FOR SELECTED TRIBAL GROUPINGS,1
C02014,,,Universe:  People who are American Indian and Alaska Native alone and people with no tribe reported,
C02014,1,C02014_001,Total:,
C02014,2,C02014_002,"American Indian tribes, specified:",
C02014,3,C02014_003,Cherokee,
C02014,4,C02014_004,Chippewa ,
C02014,5,C02014_005,Navajo,
C02014,6,C02014_006,Sioux ,
C02014,7,C02014_007,All specified other American Indian tribes ,
C02014,8,C02014_008,"Alaska Native tribes, specified",
C02014,9,C02014_009,"American Indian or Alaska Native tribe, not specified",
,,,,
B02015, ,,ASIAN ALONE BY SELECTED GROUPS,"1,5"
B02015,,,Universe:  Total Asian alone population,
B02015,1,B02015_001,Total:,
B02015,2,B02015_002,Asian Indian ,
B02015,3,B02015_003,Bangladeshi ,
B02015,4,B02015_004,Bhutanese,
B02015,5,B02015_005,Burmese,
B02015,6,B02015_006,Cambodian ,
B02015,7,B02015_007,"Chinese, except Taiwanese ",
B02015,8,B02015_008,Filipino ,
B02015,9,B02015_009,Hmong ,
B02015,10,B02015_010,Indonesian,
B02015,11,B02015_011,Japanese ,
B02015,12,B02015_012,Korean ,
B02015,13,B02015_013,Laotian ,
B02015,14,B02015_014,Malaysian ,
B02015,15,B02015_015,Mongolian,
B02015,16,B02015_016,Nepalese,
B02015,17,B02015_017,Okinawan,
B02015,18,B02015_018,Pakistani ,
B02015,19,B02015_019,Sri Lankan ,
B02015,20,B02015_020,Taiwanese ,
B02015,21,B02015_021,Thai ,
B02015,22,B02015_022,Vietnamese ,
B02015,23,B02015_023,"Other Asian, specified",
B02015,24,B02015_024,"Other Asian, not specified",
B02015,25,B02015_025,Two or more Asian,
,,,,
C02015,,,ASIAN ALONE BY SELECTED GROUPS,1
C02015,,,Universe:  Total Asian alone population,
C02015,1,C02015_001,Total:,
C02015,2,C02015_002,Asian Indian ,
C02015,3,C02015_003,Chinese ,
C02015,4,C02015_004,Filipino ,
C02015,5,C02015_005,Japanese ,
C02015,6,C02015_006,Korean,
C02015,7,C02015_007,Vietnamese,
C02015,8,C02015_008,Other Asian,
,,,,
B02016, ,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE BY SELECTED GROUPS,"1,5"
B02016,,,Universe:  Total Native Hawaiian and Other Pacific Islander alone population,
B02016,1,B02016_001,Total:,
B02016,1.5,,Polynesian:,
B02016,2,B02016_002,Native Hawaiian ,
B02016,3,B02016_003,Samoan ,
B02016,4,B02016_004,Tongan ,
B02016,5,B02016_005,Other Polynesian,
B02016,5.5,,Micronesian:,
B02016,6,B02016_006,Guamanian or Chamorro,
B02016,7,B02016_007,Marshallese ,
B02016,8,B02016_008,Other Micronesian,
B02016,8.5,,Melanesian:,
B02016,9,B02016_009,Fijian,
B02016,10,B02016_010,Other Melanesian,
B02016,11,B02016_011,"Other Pacific Islander, not specified (check box only)",
B02016,12,B02016_012,Two or More NHPI,
,,,,
C02016,,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE BY SELECTED GROUPS,1
C02016,,,Universe:  Total Native Hawaiian and Other Pacific Islander alone population,
C02016,1,C02016_001,Total:,
C02016,2,C02016_002,Native Hawaiian ,
C02016,3,C02016_003,Samoan ,
C02016,4,C02016_004,Guamanian or Chamorro,
C02016,5,C02016_005,Other Pacific Islander ,
,,,,
B02017,,,AMERICAN INDIAN AND ALASKA NATIVE (AIAN) ALONE OR IN ANY COMBINATION BY SELECTED TRIBAL GROUPINGS,"1,5"
B02017,,,Universe:  Total AIAN alone or in any combination population (the total groups tallied),
B02017,1,B02017_001,Total Groups Tallied:,
B02017,2,B02017_002,"American Indian tribes, specified:",
B02017,3,B02017_003,Apache,
B02017,4,B02017_004,Arapaho,
B02017,5,B02017_005,Blackfeet       ,
B02017,6,B02017_006,Canadian and French American Indian,
B02017,7,B02017_007,Central American Indian,
B02017,8,B02017_008,Cherokee,
B02017,9,B02017_009,Cheyenne,
B02017,10,B02017_010,Chickasaw,
B02017,11,B02017_011,Chippewa,
B02017,12,B02017_012,Choctaw,
B02017,13,B02017_013,Colville,
B02017,14,B02017_014,Comanche,
B02017,15,B02017_015,Cree,
B02017,16,B02017_016,Creek,
B02017,17,B02017_017,Crow,
B02017,18,B02017_018,Delaware     ,
B02017,19,B02017_019,Hopi,
B02017,20,B02017_020,Houma,
B02017,21,B02017_021,Iroquois,
B02017,22,B02017_022,Kiowa,
B02017,23,B02017_023,Lumbee      ,
B02017,24,B02017_024,Menominee,
B02017,25,B02017_025,Mexican American Indian,
B02017,26,B02017_026,Navajo,
B02017,27,B02017_027,Osage,
B02017,28,B02017_028,Ottawa,
B02017,29,B02017_029,Paiute,
B02017,30,B02017_030,Pima,
B02017,31,B02017_031,Potawatomi,
B02017,32,B02017_032,Pueblo,
B02017,33,B02017_033,Puget Sound Salish,
B02017,34,B02017_034,Seminole,
B02017,35,B02017_035,Shoshone,
B02017,36,B02017_036,Sioux,
B02017,37,B02017_037,South American Indian,
B02017,38,B02017_038,Spanish American Indian,
B02017,39,B02017_039,Tohono O'Odham,
B02017,40,B02017_040,Ute,
B02017,41,B02017_041,Yakama,
B02017,42,B02017_042,Yaqui,
B02017,43,B02017_043,Yuman,
B02017,44,B02017_044,All other American Indian tribes (with only one tribe reported),
B02017,45,B02017_045,"American Indian tribes, not specified",
B02017,46,B02017_046,"Alaska Native tribes, specified:",
B02017,47,B02017_047,Alaskan Athabascan,
B02017,48,B02017_048,Aleut,
B02017,49,B02017_049,Inupiat,
B02017,50,B02017_050,Tlingit-Haida,
B02017,51,B02017_051,Tsimshian,
B02017,52,B02017_052,Yup'ik,
B02017,53,B02017_053,"Alaska Native tribes, not specified",
B02017,54,B02017_054,"American Indian or Alaska Native tribes, not specified",
,,,,
B02018, ,,ASIAN ALONE OR IN ANY COMBINATION BY SELECTED GROUPS,"1,5"
B02018,,,Universe:  Total Asian alone or in any combination population (the total groups tallied),
B02018,1,B02018_001,Total Groups Tallied: ,
B02018,2,B02018_002,Asian Indian ,
B02018,3,B02018_003,Bangladeshi ,
B02018,4,B02018_004,Bhutanese,
B02018,5,B02018_005,Burmese,
B02018,6,B02018_006,Cambodian ,
B02018,7,B02018_007,"Chinese, except Taiwanese ",
B02018,8,B02018_008,Filipino ,
B02018,9,B02018_009,Hmong ,
B02018,10,B02018_010,Indonesian,
B02018,11,B02018_011,Japanese ,
B02018,12,B02018_012,Korean ,
B02018,13,B02018_013,Laotian ,
B02018,14,B02018_014,Malaysian ,
B02018,15,B02018_015,Mongolian,
B02018,16,B02018_016,Nepalese,
B02018,17,B02018_017,Okinawan,
B02018,18,B02018_018,Pakistani ,
B02018,19,B02018_019,Sri Lankan ,
B02018,20,B02018_020,Taiwanese ,
B02018,21,B02018_021,Thai ,
B02018,22,B02018_022,Vietnamese ,
B02018,23,B02018_023,"Other Asian, specified",
B02018,24,B02018_024,"Other Asian, not specified",
,,,,
B02019, ,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE OR IN ANY COMBINATION BY SELECTED GROUPS,"1,5"
B02019,,,Universe:  Total NHPI alone or in any combination population (the total groups tallied),
B02019,1,B02019_001,Total Groups Tallied:,
B02019,1.5,,Polynesian:,
B02019,2,B02019_002,Native Hawaiian ,
B02019,3,B02019_003,Samoan ,
B02019,4,B02019_004,Tongan ,
B02019,5,B02019_005,Other Polynesian,
B02019,5.5,,Micronesian:,
B02019,6,B02019_006,Guamanian or Chamorro,
B02019,7,B02019_007,Marshallese ,
B02019,8,B02019_008,Other Micronesian,
B02019,8.5,,Melanesian:,
B02019,9,B02019_009,Fijian,
B02019,10,B02019_010,Other Melanesian,
B02019,11,B02019_011,"Other Pacific Islander, not specified ",
,,,,
B03001, ,,HISPANIC OR LATINO ORIGIN BY SPECIFIC ORIGIN,"1,5"
B03001, ,,Universe:  Total population,
B03001,1,B03001_001,Total:,
B03001,2,B03001_002,Not Hispanic or Latino,
B03001,3,B03001_003,Hispanic or Latino:,
B03001,4,B03001_004,Mexican,
B03001,5,B03001_005,Puerto Rican,
B03001,6,B03001_006,Cuban,
B03001,7,B03001_007,Dominican (Dominican Republic),
B03001,8,B03001_008,Central American:,
B03001,9,B03001_009,Costa Rican,
B03001,10,B03001_010,Guatemalan,
B03001,11,B03001_011,Honduran,
B03001,12,B03001_012,Nicaraguan,
B03001,13,B03001_013,Panamanian,
B03001,14,B03001_014,Salvadoran,
B03001,15,B03001_015,Other Central American,
B03001,16,B03001_016,South American:,
B03001,17,B03001_017,Argentinean,
B03001,18,B03001_018,Bolivian,
B03001,19,B03001_019,Chilean,
B03001,20,B03001_020,Colombian,
B03001,21,B03001_021,Ecuadorian,
B03001,22,B03001_022,Paraguayan,
B03001,23,B03001_023,Peruvian,
B03001,24,B03001_024,Uruguayan,
B03001,25,B03001_025,Venezuelan,
B03001,26,B03001_026,Other South American,
B03001,27,B03001_027,Other Hispanic or Latino:,
B03001,28,B03001_028,Spaniard,
B03001,29,B03001_029,Spanish,
B03001,30,B03001_030,Spanish American,
B03001,31,B03001_031,All other Hispanic or Latino,
 ,,,,
C03001, ,,HISPANIC OR LATINO ORIGIN BY SPECIFIC ORIGIN,1
C03001, ,,Universe:  Total population,
C03001,1,C03001_001,Total:,
C03001,2,C03001_002,Not Hispanic or Latino,
C03001,3,C03001_003,Hispanic or Latino:,
C03001,4,C03001_004,Mexican,
C03001,5,C03001_005,Puerto Rican,
C03001,6,C03001_006,Cuban,
C03001,7,C03001_007,Dominican (Dominican Republic),
C03001,8,C03001_008,Central American,
C03001,9,C03001_009,South American,
C03001,10,C03001_010,Other Hispanic or Latino,
,,,,
B03002, ,,HISPANIC OR LATINO ORIGIN BY RACE,"1,5"
B03002, ,,Universe:  Total population,
B03002,1,B03002_001,Total:,
B03002,2,B03002_002,Not Hispanic or Latino:,
B03002,3,B03002_003,White alone,
B03002,4,B03002_004,Black or African American alone,
B03002,5,B03002_005,American Indian and Alaska Native alone,
B03002,6,B03002_006,Asian alone,
B03002,7,B03002_007,Native Hawaiian and Other Pacific Islander alone,
B03002,8,B03002_008,Some other race alone,
B03002,9,B03002_009,Two or more races:,
B03002,10,B03002_010,Two races including Some other race,
B03002,11,B03002_011,"Two races excluding Some other race, and three or more races",
B03002,12,B03002_012,Hispanic or Latino:,
B03002,13,B03002_013,White alone,
B03002,14,B03002_014,Black or African American alone,
B03002,15,B03002_015,American Indian and Alaska Native alone,
B03002,16,B03002_016,Asian alone,
B03002,17,B03002_017,Native Hawaiian and Other Pacific Islander alone,
B03002,18,B03002_018,Some other race alone,
B03002,19,B03002_019,Two or more races:,
B03002,20,B03002_020,Two races including Some other race,
B03002,21,B03002_021,"Two races excluding Some other race, and three or more races",
 ,,,,
C03002,,,HISPANIC OR LATINO ORIGIN BY RACE,1
C03002,,,Universe:  Total population,
C03002,1,C03002_001,Total:,
C03002,2,C03002_002,Not Hispanic or Latino:,
C03002,3,C03002_003,White alone,
C03002,4,C03002_004,Black or African American alone,
C03002,5,C03002_005,American Indian and Alaska Native alone,
C03002,6,C03002_006,Asian alone,
C03002,7,C03002_007,Native Hawaiian and Other Pacific Islander alone,
C03002,8,C03002_008,Some other race alone,
C03002,9,C03002_009,Two or more races:,
C03002,10,C03002_010,Two races including Some other race,
C03002,11,C03002_011,"Two races excluding Some other race, and three or more races",
C03002,12,C03002_012,Hispanic or Latino,
,,,,
B03003, ,,HISPANIC OR LATINO ORIGIN,"1,5"
B03003, ,,Universe:  Total population,
B03003,1,B03003_001,Total:,
B03003,2,B03003_002,Not Hispanic or Latino,
B03003,3,B03003_003,Hispanic or Latino,
,,,,
B04004, ,,PEOPLE REPORTING SINGLE ANCESTRY,"1,5"
B04004, ,,Universe:  People reporting single ancestry,
B04004,1,B04004_001,Total:,
B04004,2,B04004_002,Afghan ,
B04004,3,B04004_003,Albanian ,
B04004,4,B04004_004,Alsatian ,
B04004,5,B04004_005,American ,
B04004,6,B04004_006,Arab:,
B04004,7,B04004_007,Egyptian ,
B04004,8,B04004_008,Iraqi ,
B04004,9,B04004_009,Jordanian ,
B04004,10,B04004_010,Lebanese ,
B04004,11,B04004_011,Moroccan ,
B04004,12,B04004_012,Palestinian ,
B04004,13,B04004_013,Syrian ,
B04004,14,B04004_014,Arab ,
B04004,15,B04004_015,Other Arab ,
B04004,16,B04004_016,Armenian ,
B04004,17,B04004_017,Assyrian/Chaldean/Syriac ,
B04004,18,B04004_018,Australian ,
B04004,19,B04004_019,Austrian ,
B04004,20,B04004_020,Basque ,
B04004,21,B04004_021,Belgian ,
B04004,22,B04004_022,Brazilian ,
B04004,23,B04004_023,British ,
B04004,24,B04004_024,Bulgarian ,
B04004,25,B04004_025,Cajun ,
B04004,26,B04004_026,Canadian ,
B04004,27,B04004_027,Carpatho Rusyn ,
B04004,28,B04004_028,Celtic ,
B04004,29,B04004_029,Croatian ,
B04004,30,B04004_030,Cypriot ,
B04004,31,B04004_031,Czech ,
B04004,32,B04004_032,Czechoslovakian ,
B04004,33,B04004_033,Danish ,
B04004,34,B04004_034,Dutch ,
B04004,35,B04004_035,Eastern European ,
B04004,36,B04004_036,English ,
B04004,37,B04004_037,Estonian ,
B04004,38,B04004_038,European ,
B04004,39,B04004_039,Finnish ,
B04004,40,B04004_040,French (except Basque) ,
B04004,41,B04004_041,French Canadian ,
B04004,42,B04004_042,German ,
B04004,43,B04004_043,German Russian ,
B04004,44,B04004_044,Greek ,
B04004,45,B04004_045,Guyanese ,
B04004,46,B04004_046,Hungarian ,
B04004,47,B04004_047,Icelander ,
B04004,48,B04004_048,Iranian ,
B04004,49,B04004_049,Irish ,
B04004,50,B04004_050,Israeli ,
B04004,51,B04004_051,Italian ,
B04004,52,B04004_052,Latvian ,
B04004,53,B04004_053,Lithuanian ,
B04004,54,B04004_054,Luxembourger ,
B04004,55,B04004_055,Macedonian ,
B04004,56,B04004_056,Maltese ,
B04004,57,B04004_057,New Zealander ,
B04004,58,B04004_058,Northern European ,
B04004,59,B04004_059,Norwegian ,
B04004,60,B04004_060,Pennsylvania German ,
B04004,61,B04004_061,Polish ,
B04004,62,B04004_062,Portuguese ,
B04004,63,B04004_063,Romanian ,
B04004,64,B04004_064,Russian ,
B04004,65,B04004_065,Scandinavian ,
B04004,66,B04004_066,Scotch-Irish ,
B04004,67,B04004_067,Scottish ,
B04004,68,B04004_068,Serbian ,
B04004,69,B04004_069,Slavic ,
B04004,70,B04004_070,Slovak ,
B04004,71,B04004_071,Slovene ,
B04004,72,B04004_072,Soviet Union ,
